ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _ct_selectsizeguide","Meta: wc_masonry_product_size","Meta: enable_builder","Meta: single_style","Meta: wc_product_video","Meta: _show_countdown","Meta: _file_format","Meta: _file_type","Meta: slide_template","Meta: _wpb_vc_js_status","Meta: snp_p_welcome_popup","Meta: snp_p_exit_popup","Meta: _product_url","Meta: _button_text","Meta: _min_variation_price","Meta: _max_variation_price","Meta: _min_price_variation_id","Meta: _max_price_variation_id","Meta: _min_variation_regular_price","Meta: _max_variation_regular_price","Meta: _min_regular_price_variation_id","Meta: _max_regular_price_variation_id","Meta: _min_variation_sale_price","Meta: _max_variation_sale_price","Meta: _min_sale_price_variation_id","Meta: _max_sale_price_variation_id"
458,simple,,"Contemporary Armchair/Accent Chair",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Breathable and Strong Durable Linen Fabric Which are Lint Free and Cool to the Touch.</span></li>
 <li><span class=""a-list-item"">Four Polish Strong Wooden Leg Making It Rigid yet Surprisingly Mobile</span></li>
 <li><span class=""a-list-item"">Product Size: 28 x 27 x30 Inches</span></li>
 <li><span class=""a-list-item"">Product Weight: 24 Pounds</span></li>
 <li><span class=""a-list-item"">Seat Height: 18 Inches</span></li>
</ul>
&nbsp;

&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Breathable and Strong Durable Linen Fabric Which are Lint Free and Cool to the Touch.</span></li>
 <li><span class=""a-list-item"">Four Polish Strong Wooden Leg Making It Rigid yet Surprisingly Mobile</span></li>
 <li><span class=""a-list-item"">Product Size: 28 x 27 x30 Inches</span></li>
 <li><span class=""a-list-item"">Product Weight: 24 Pounds</span></li>
 <li><span class=""a-list-item"">Seat Height: 18 Inches</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,229.99,"Interior &amp; Furniture",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.8.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/2.8.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
459,variation,,"Contemporary Armchair/Accent Chair",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:458,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,variation,,"Contemporary Armchair/Accent Chair",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:458,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,simple,,"Paw Patrol Mini Figures",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Now kids can bring the fun and adventure of Paw Patrol wherever they go with Paw Patrol Mini Figure Everest.</span></li>
 <li><span class=""a-list-item"">This 2.5-inch Everest pup fits right in your pocket and can go anywhere you go!</span></li>
 <li><span class=""a-list-item"">Recreate all of your favorite rescues from the Paw Patrol show with these collectable pups.</span></li>
 <li><span class=""a-list-item"">Paw Patrol Mini Pups come to the rescue of children ages 3 . No batteries required.</span></li>
 <li><span class=""a-list-item"">Includes: 1 Paw Patrol Mini Figure Everest</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Now kids can bring the fun and adventure of Paw Patrol wherever they go with Paw Patrol Mini Figure Everest.</span></li>
 <li><span class=""a-list-item"">This 2.5-inch Everest pup fits right in your pocket and can go anywhere you go!</span></li>
 <li><span class=""a-list-item"">Recreate all of your favorite rescues from the Paw Patrol show with these collectable pups.</span></li>
 <li><span class=""a-list-item"">Paw Patrol Mini Pups come to the rescue of children ages 3 . No batteries required.</span></li>
 <li><span class=""a-list-item"">Includes: 1 Paw Patrol Mini Figure Everest</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,7.99,"Kids &amp; Children",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.1.2.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.1.1.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
462,variation,,"Paw Patrol Mini Figures",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:461,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,variation,,"Paw Patrol Mini Figures",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:461,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,simple,,"Jungle Rescue Tracker Plush Toy",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Paw Patrol Jungle Pup Pals are made from premium plush materials that are soft to the touch!</span></li>
 <li><span class=""a-list-item"">Collect all your favorite Jungle pups, including Rocky, Tracker, Rubble, Skye, and Marshall (each sold separately)!</span></li>
 <li><span class=""a-list-item"">Light up your childs imagination as they recreate their favorite jungle moments from Paw Patrol!</span></li>
 <li><span class=""a-list-item"">Paw Patrol Jungle Rescue plush save the day for kids ages 3 </span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Paw Patrol Jungle Pup Pals are made from premium plush materials that are soft to the touch!</span></li>
 <li><span class=""a-list-item"">Collect all your favorite Jungle pups, including Rocky, Tracker, Rubble, Skye, and Marshall (each sold separately)!</span></li>
 <li><span class=""a-list-item"">Light up your childs imagination as they recreate their favorite jungle moments from Paw Patrol!</span></li>
 <li><span class=""a-list-item"">Paw Patrol Jungle Rescue plush save the day for kids ages 3 </span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,16.99,24.99,"Kids &amp; Children",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.2.2.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.2.1.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
481,variation,,"Jungle Rescue Tracker Plush Toy",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:480,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,variation,,"Jungle Rescue Tracker Plush Toy",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:480,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,simple,,"Zak Designs Toddlerific",1,0,visible,"Zak Designs Toddlerific Perfect Flo Toddler Cup with Paw Patrol with Pink Lid, Double Wall Insulated Construction and Adjustable Flow Technology, Break-resistant and BPA-free Plastic, 8.7oz","<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">The Perfect Flo adjustable flow cup is perfect for children beginning the transition away from a spout cup; features characters from Paw Patrol; holds approximately 9 oz</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Patented Perfect Flo design adjusts the flow of liquid as child grows, twist adjust-a-flow valve to desired flow rate; no-spill and leak proof design</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Patented Perfect Flo design adjusts the flow of liquid as child grows, twist adjust-a-flow valve to desired flow rate; no-spill and leak proof design</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Made of durable, break-resistant BPA-free plastic; graphics lasts wash after wash</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,16.99,24.99,"Kids &amp; Children",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.3.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.3.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
484,variation,,"Zak Designs Toddlerific",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:483,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,variation,,"Zak Designs Toddlerific",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:483,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,simple,,"Minions 2 Compartment Lunch",1,0,visible,"Minions 2 Compartment Lunch Bag Box","Minions 2 Compartment Lunch Bag Box",,,taxable,,1,,0,0,,,,,1,,,15.99,"Kids &amp; Children",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.4.2.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.4.1.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
487,variation,,"Minions 2 Compartment Lunch",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:486,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,variation,,"Minions 2 Compartment Lunch",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:486,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,simple,,"Teenage Mutant Ninja Turtles",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">60% Cotton/40% Polyester</span></li>
 <li><span class=""a-list-item"">Imported</span></li>
 <li><span class=""a-list-item"">Machine Wash</span></li>
 <li><span class=""a-list-item"">Zip-front hoodie featuring drop-down mesh mask and allover Teenage Mutant Ninja Turtle screenprints</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">60% Cotton/40% Polyester</span></li>
 <li><span class=""a-list-item"">Imported</span></li>
 <li><span class=""a-list-item"">Machine Wash</span></li>
 <li><span class=""a-list-item"">Zip-front hoodie featuring drop-down mesh mask and allover Teenage Mutant Ninja Turtle screenprints</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,24.48,"Kids &amp; Children",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.5.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.5.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
490,variation,,"Teenage Mutant Ninja Turtles",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:489,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,variation,,"Teenage Mutant Ninja Turtles",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:489,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,variation,,,1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,simple,,"Green Toys Fire Truck",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Roof ladder raises and pivots 360 degrees</span></li>
 <li><span class=""a-list-item"">Two removable side ladders</span></li>
 <li><span class=""a-list-item"">Great for indoor and outdoor play</span></li>
 <li><span class=""a-list-item"">No metal axles</span></li>
 <li><span class=""a-list-item"">All Green Toys products are packaged in recycled corrugated boxes with no plastics, cellophane or twist-ties, and are 100% recyclable</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Roof ladder raises and pivots 360 degrees</span></li>
 <li><span class=""a-list-item"">Two removable side ladders</span></li>
 <li><span class=""a-list-item"">Great for indoor and outdoor play</span></li>
 <li><span class=""a-list-item"">No metal axles</span></li>
 <li><span class=""a-list-item"">All Green Toys products are packaged in recycled corrugated boxes with no plastics, cellophane or twist-ties, and are 100% recyclable</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,21.75,"Kids &amp; Children",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.6.2.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.6.1.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
496,variation,,"Green Toys Fire Truck",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:495,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,variation,,"Green Toys Fire Truck",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:495,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,simple,,"Green Toys Recycling Truck",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Roof ladder raises and pivots 360 degrees</span></li>
 <li><span class=""a-list-item"">Two removable side ladders</span></li>
 <li><span class=""a-list-item"">Great for indoor and outdoor play</span></li>
 <li><span class=""a-list-item"">No metal axles</span></li>
 <li><span class=""a-list-item"">All Green Toys products are packaged in recycled corrugated boxes with no plastics, cellophane or twist-ties, and are 100% recyclable</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Roof ladder raises and pivots 360 degrees</span></li>
 <li><span class=""a-list-item"">Two removable side ladders</span></li>
 <li><span class=""a-list-item"">Great for indoor and outdoor play</span></li>
 <li><span class=""a-list-item"">No metal axles</span></li>
 <li><span class=""a-list-item"">All Green Toys products are packaged in recycled corrugated boxes with no plastics, cellophane or twist-ties, and are 100% recyclable</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,21.75,"Kids &amp; Children",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.7.2.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.7.1.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
499,variation,,"Green Toys Recycling Truck",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:498,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,variation,,"Green Toys Recycling Truck",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:498,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,simple,,"Green Toys School Bus",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Roof ladder raises and pivots 360 degrees</span></li>
 <li><span class=""a-list-item"">Two removable side ladders</span></li>
 <li><span class=""a-list-item"">Great for indoor and outdoor play</span></li>
 <li><span class=""a-list-item"">No metal axles</span></li>
 <li><span class=""a-list-item"">All Green Toys products are packaged in recycled corrugated boxes with no plastics, cellophane or twist-ties, and are 100% recyclable</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Roof ladder raises and pivots 360 degrees</span></li>
 <li><span class=""a-list-item"">Two removable side ladders</span></li>
 <li><span class=""a-list-item"">Great for indoor and outdoor play</span></li>
 <li><span class=""a-list-item"">No metal axles</span></li>
 <li><span class=""a-list-item"">All Green Toys products are packaged in recycled corrugated boxes with no plastics, cellophane or twist-ties, and are 100% recyclable</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,18.69,"Kids &amp; Children",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.8.2.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/6.8.1.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
502,variation,,"Green Toys School Bus",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:501,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,variation,,"Green Toys School Bus",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:501,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,simple,,"Leaf Iced Green Tea Bags",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Pure Leaf iced tea bags, Iced Green Tea with Citrus, uses Indonesian green tea blended with bursts of natural lemon and lime flavors and real pieces of orange to create a refreshing iced green tea</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Premium long leaf teas, crafted with exceptional quality ingredients always in perfect balance to ensure distinct characters and rich flavors.</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Tea leaves are simply picked, rolled, and crafted"" we select the finest tea leaves from tea estates around the world, and do as little as possible to them to let their essence shine through.</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Pure Leaf iced tea bags, Iced Green Tea with Citrus, uses Indonesian green tea blended with bursts of natural lemon and lime flavors and real pieces of orange to create a refreshing iced green tea</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Premium long leaf teas, crafted with exceptional quality ingredients always in perfect balance to ensure distinct characters and rich flavors.</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Tea leaves are simply picked, rolled, and crafted"" we select the finest tea leaves from tea estates around the world, and do as little as possible to them to let their essence shine through.</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,26.95,"Organic Items &amp; Food",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/5.1.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/5.1.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
505,variation,,"Leaf Iced Green Tea Bags",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:504,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,variation,,"Leaf Iced Green Tea Bags",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:504,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
